"","asset_name","etr.2020","etr.2021","etr.2022","etr.2023","etr.2024","etr.2025","etr.2026","etr.2027","etr.2028","etr.2029"
"1","Equipment","0.0572305990930123","0.0609485248419365","0.10355430545819","0.14272582251996","0.178734934141563","0.227286582490597","0.259567217545448","0.259854940513041","0.260174940513041","0.26063275470161"
"11","Intellectual Property","-0.092120546782931","0.124726783715744","0.139923352956269","0.154849862481978","0.169355668631991","0.200045729568381","0.214028994385503","0.214327003688047","0.214667003688047","0.215154488759343"
"21","Inventories","0.333832712945891","0.335975446557324","0.336279613895485","0.336728339938676","0.337201624686898","0.364759714098835","0.365135812343449","0.365458871451376","0.365762136228357","0.366192793178002"
"31","Land","0.258277932718468","0.259854154777601","0.260367552296638","0.260969062722202","0.26156453519943","0.30062536361361","0.301068760194168","0.301498194723062","0.301816874039173","0.302287062842369"
"41","Overall","0.208354821858925","0.218387707698962","0.226958220425317","0.23546453602726","0.243784026754957","0.278721903672024","0.286807270028494","0.287164131279333","0.287483255362722","0.287946065571195"
"51","Structures","0.217680762491692","0.220427424508787","0.227673522403239","0.234944911786782","0.242122431869028","0.271164133278848","0.278186573417994","0.278501352444232","0.278824965514102","0.279279417793584"
"7","Debt Financed","0.142337911675672","0.1682023351191","0.178497994791016","0.188992121464945","0.199364715140886","0.22308698775992","0.233438887402216","0.234655566194413","0.235553996819833","0.237096478487617"
"8","Equity Financed","0.223425234666309","0.230356623309276","0.238645967954925","0.246800933017521","0.254744328705536","0.2927405958417","0.300397567949344","0.300557239408656","0.300746363492045","0.300966363492045"
"9","Standard Deviation","0.129119194409581","0.114463624295824","0.10011944976178","0.0886079747274799","0.0798487038759281","0.0696326093888826","0.0638109293138761","0.0637531293423834","0.0637327183164787","0.0636949681746791"
