"","asset_name","etr.2021","etr.2022","etr.2023","etr.2024","etr.2025","etr.2026","etr.2027","etr.2028","etr.2029","etr.2030"
"1","Equipment","0.0749126908039661","0.0776470455794243","0.109374383323736","0.139301812289023","0.167449751393376","0.209537933345348","0.236146395944197","0.236441514182268","0.236776304723222","0.237248909452745"
"11","Intellectual Property","-0.0548665672203811","0.104705716366287","0.116650792736417","0.128545285160483","0.140230421245428","0.168701338297774","0.180245983462099","0.18055212149682","0.180908378961172","0.181420250228996"
"21","Inventories","0.299589853897514","0.301379568343499","0.301677431767991","0.30213876563852","0.302624658214079","0.330668148978506","0.331056855050457","0.331392521985721","0.33170839459004","0.33216426719436"
"31","Land","0.245225184195209","0.246597633944352","0.247108201292418","0.247715372059925","0.248316504879098","0.287561294406463","0.288010351328966","0.288445446199803","0.288769785857859","0.289245635002999"
"41","Overall","0.196521824586408","0.204368651187679","0.211253396839366","0.218177266574441","0.225017632643074","0.25882441423262","0.265610108554104","0.265972407763248","0.266296969804942","0.266776093888331"
"51","Structures","0.20209026604508","0.204249330490243","0.210020047524732","0.21589269920987","0.221735350895007","0.249787078134723","0.255608775409484","0.255929941365852","0.256259941365852","0.256733554435723"
"7","Debt Financed","0.180615700187276","0.198181799256687","0.205622530818276","0.213408554256124","0.221219869570228","0.241831630038582","0.249964842692281","0.251159769651257","0.25204188640176","0.253551740319712"
"8","Equity Financed","0.201417817404416","0.206935336887983","0.213740118916262","0.220502966652679","0.227141252347402","0.264120621280459","0.270641060102278","0.27080073156159","0.271000731561589","0.2712316074782"
"9","Standard Deviation","0.129353045636456","0.11702959398321","0.105353095765883","0.0963676824306366","0.0900264201843773","0.0791441013367663","0.0752044054220561","0.075108019744983","0.075074489145678","0.0750231864983297"
